2016-08-22 16:03:28,842,Tag Name,Step,Accuarcy1,Accuarcy2,Accuarcy3,Elapsed Time,L1,L2,L3
2016-08-23 00:08:43,623,4_512_4_512,4000,6.250,11.260,11.350,1.84,512,4,512
2016-08-23 00:08:48,780,4_512_4_512,4100,10.938,11.260,11.350,1.87,512,4,512
2016-08-23 00:08:53,931,4_512_4_512,4200,12.500,11.260,11.350,1.85,512,4,512
2016-08-23 00:08:59,073,4_512_4_512,4300,10.938,11.000,10.280,1.84,512,4,512
2016-08-23 00:09:04,235,4_512_4_512,4400,7.812,11.260,11.350,1.85,512,4,512
2016-08-23 00:09:09,366,4_512_4_512,4500,9.375,11.260,11.350,1.84,512,4,512
2016-08-23 00:09:14,516,4_512_4_512,4600,10.938,11.260,11.350,1.85,512,4,512
2016-08-23 00:09:19,649,4_512_4_512,4700,14.062,11.260,11.350,1.84,512,4,512
2016-08-23 00:09:24,782,4_512_4_512,4800,7.812,11.260,11.350,1.85,512,4,512
2016-08-23 00:09:29,907,4_512_4_512,4900,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:09:35,067,4_512_4_512,5000,12.500,11.260,11.350,1.86,512,4,512
2016-08-23 00:09:40,186,4_512_4_512,5100,9.375,11.000,10.280,1.84,512,4,512
2016-08-23 00:09:45,328,4_512_4_512,5200,18.750,11.260,11.350,1.84,512,4,512
2016-08-23 00:09:50,465,4_512_4_512,5300,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:09:55,613,4_512_4_512,5400,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:00,764,4_512_4_512,5500,7.812,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:05,905,4_512_4_512,5600,7.812,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:11,057,4_512_4_512,5700,9.375,11.260,11.350,1.85,512,4,512
2016-08-23 00:10:16,194,4_512_4_512,5800,4.688,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:21,355,4_512_4_512,5900,12.500,11.260,11.350,1.86,512,4,512
2016-08-23 00:10:26,501,4_512_4_512,6000,10.938,11.000,10.280,1.85,512,4,512
2016-08-23 00:10:31,631,4_512_4_512,6100,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:36,750,4_512_4_512,6200,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:41,892,4_512_4_512,6300,7.812,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:47,039,4_512_4_512,6400,9.375,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:52,168,4_512_4_512,6500,12.500,11.260,11.350,1.84,512,4,512
2016-08-23 00:10:57,295,4_512_4_512,6600,17.188,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:02,416,4_512_4_512,6700,9.375,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:07,569,4_512_4_512,6800,3.125,11.260,11.350,1.86,512,4,512
2016-08-23 00:11:12,710,4_512_4_512,6900,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:17,849,4_512_4_512,7000,9.375,11.260,11.350,1.83,512,4,512
2016-08-23 00:11:22,989,4_512_4_512,7100,10.938,11.260,11.350,1.85,512,4,512
2016-08-23 00:11:28,109,4_512_4_512,7200,4.688,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:33,243,4_512_4_512,7300,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:38,396,4_512_4_512,7400,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:43,528,4_512_4_512,7500,12.500,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:48,683,4_512_4_512,7600,7.812,11.260,11.350,1.84,512,4,512
2016-08-23 00:11:53,849,4_512_4_512,7700,6.250,11.000,10.280,1.86,512,4,512
2016-08-23 00:11:58,977,4_512_4_512,7800,7.812,11.260,11.350,1.84,512,4,512
2016-08-23 00:12:04,109,4_512_4_512,7900,17.188,11.260,11.350,1.83,512,4,512
2016-08-23 00:12:09,258,4_512_4_512,8000,10.938,11.260,11.350,1.84,512,4,512
2016-08-23 00:12:14,402,4_512_4_512,8100,6.250,11.260,11.350,1.84,512,4,512
2016-08-23 00:12:19,537,4_512_4_512,8200,17.188,11.260,11.350,1.84,512,4,512
2016-08-23 00:12:24,680,4_512_4_512,8300,18.750,11.260,11.350,1.84,512,4,512
2016-08-23 00:12:29,825,4_512_4_512,8400,14.062,11.260,11.350,1.85,512,4,512
2016-08-23 00:12:34,958,4_512_4_512,8500,12.500,11.260,11.350,1.84,512,4,512
2016-08-23 00:12:53,252,4_512_4_1024,0,9.375,15.520,14.740,2.65,512,4,1024
2016-08-23 00:12:58,416,4_512_4_1024,100,17.188,11.260,11.350,1.85,512,4,1024
2016-08-23 00:13:03,582,4_512_4_1024,200,17.188,9.860,10.100,1.85,512,4,1024
2016-08-23 00:13:08,735,4_512_4_1024,300,14.062,11.260,11.350,1.86,512,4,1024
2016-08-23 00:13:13,896,4_512_4_1024,400,7.812,11.260,11.350,1.85,512,4,1024
2016-08-23 00:13:19,060,4_512_4_1024,500,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:13:24,228,4_512_4_1024,600,15.625,11.260,11.350,1.85,512,4,1024
2016-08-23 00:13:29,410,4_512_4_1024,700,7.812,9.860,10.100,1.87,512,4,1024
2016-08-23 00:13:34,564,4_512_4_1024,800,10.938,11.000,10.280,1.85,512,4,1024
2016-08-23 00:13:39,728,4_512_4_1024,900,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:13:44,877,4_512_4_1024,1000,9.375,9.860,10.100,1.84,512,4,1024
2016-08-23 00:13:50,031,4_512_4_1024,1100,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:13:55,198,4_512_4_1024,1200,9.375,11.260,11.350,1.86,512,4,1024
2016-08-23 00:14:00,368,4_512_4_1024,1300,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:14:05,544,4_512_4_1024,1400,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:14:10,723,4_512_4_1024,1500,12.500,11.000,10.280,1.89,512,4,1024
2016-08-23 00:14:15,907,4_512_4_1024,1600,15.625,11.000,10.280,1.88,512,4,1024
2016-08-23 00:14:21,097,4_512_4_1024,1700,7.812,11.000,10.280,1.86,512,4,1024
2016-08-23 00:14:26,248,4_512_4_1024,1800,6.250,11.260,11.350,1.85,512,4,1024
2016-08-23 00:14:31,435,4_512_4_1024,1900,6.250,11.260,11.350,1.88,512,4,1024
2016-08-23 00:14:36,602,4_512_4_1024,2000,10.938,9.760,10.320,1.87,512,4,1024
2016-08-23 00:14:41,784,4_512_4_1024,2100,7.812,11.260,11.350,1.86,512,4,1024
2016-08-23 00:14:46,959,4_512_4_1024,2200,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:14:52,152,4_512_4_1024,2300,12.500,11.260,11.350,1.89,512,4,1024
2016-08-23 00:14:57,319,4_512_4_1024,2400,7.812,11.260,11.350,1.85,512,4,1024
2016-08-23 00:15:02,499,4_512_4_1024,2500,7.812,9.860,10.100,1.87,512,4,1024
2016-08-23 00:15:07,671,4_512_4_1024,2600,7.812,9.860,10.100,1.86,512,4,1024
2016-08-23 00:15:12,848,4_512_4_1024,2700,7.812,11.260,11.350,1.87,512,4,1024
2016-08-23 00:15:18,028,4_512_4_1024,2800,15.625,11.260,11.350,1.87,512,4,1024
2016-08-23 00:15:23,215,4_512_4_1024,2900,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:15:28,404,4_512_4_1024,3000,9.375,11.260,11.350,1.88,512,4,1024
2016-08-23 00:15:33,586,4_512_4_1024,3100,6.250,11.260,11.350,1.86,512,4,1024
2016-08-23 00:15:38,759,4_512_4_1024,3200,14.062,11.260,11.350,1.86,512,4,1024
2016-08-23 00:15:43,944,4_512_4_1024,3300,6.250,11.260,11.350,1.87,512,4,1024
2016-08-23 00:15:49,131,4_512_4_1024,3400,9.375,11.000,10.280,1.88,512,4,1024
2016-08-23 00:15:54,285,4_512_4_1024,3500,15.625,11.260,11.350,1.86,512,4,1024
2016-08-23 00:15:59,440,4_512_4_1024,3600,14.062,11.260,11.350,1.85,512,4,1024
2016-08-23 00:16:04,627,4_512_4_1024,3700,7.812,11.260,11.350,1.87,512,4,1024
2016-08-23 00:16:09,801,4_512_4_1024,3800,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:16:14,966,4_512_4_1024,3900,7.812,11.260,11.350,1.85,512,4,1024
2016-08-23 00:16:20,145,4_512_4_1024,4000,7.812,11.260,11.350,1.85,512,4,1024
2016-08-23 00:16:25,319,4_512_4_1024,4100,7.812,11.260,11.350,1.86,512,4,1024
2016-08-23 00:16:30,494,4_512_4_1024,4200,18.750,11.260,11.350,1.86,512,4,1024
2016-08-23 00:16:35,666,4_512_4_1024,4300,9.375,11.000,10.280,1.86,512,4,1024
2016-08-23 00:16:40,830,4_512_4_1024,4400,9.375,11.260,11.350,1.85,512,4,1024
2016-08-23 00:16:45,996,4_512_4_1024,4500,9.375,11.260,11.350,1.86,512,4,1024
2016-08-23 00:16:51,166,4_512_4_1024,4600,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:16:56,313,4_512_4_1024,4700,12.500,11.260,11.350,1.85,512,4,1024
2016-08-23 00:17:01,469,4_512_4_1024,4800,9.375,11.260,11.350,1.86,512,4,1024
2016-08-23 00:17:06,615,4_512_4_1024,4900,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:17:11,792,4_512_4_1024,5000,12.500,11.260,11.350,1.86,512,4,1024
2016-08-23 00:17:16,941,4_512_4_1024,5100,14.062,11.000,10.280,1.86,512,4,1024
2016-08-23 00:17:22,132,4_512_4_1024,5200,12.500,11.260,11.350,1.87,512,4,1024
2016-08-23 00:17:27,305,4_512_4_1024,5300,10.938,11.260,11.350,1.86,512,4,1024
2016-08-23 00:17:32,475,4_512_4_1024,5400,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:17:37,702,4_512_4_1024,5500,7.812,11.260,11.350,1.9,512,4,1024
2016-08-23 00:17:42,917,4_512_4_1024,5600,7.812,11.260,11.350,1.9,512,4,1024
2016-08-23 00:17:48,072,4_512_4_1024,5700,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:17:53,227,4_512_4_1024,5800,4.688,11.260,11.350,1.86,512,4,1024
2016-08-23 00:17:58,405,4_512_4_1024,5900,12.500,11.260,11.350,1.86,512,4,1024
2016-08-23 00:18:03,578,4_512_4_1024,6000,12.500,11.000,10.280,1.85,512,4,1024
2016-08-23 00:18:08,769,4_512_4_1024,6100,15.625,11.260,11.350,1.88,512,4,1024
2016-08-23 00:18:13,935,4_512_4_1024,6200,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:18:19,097,4_512_4_1024,6300,7.812,11.260,11.350,1.85,512,4,1024
2016-08-23 00:18:24,271,4_512_4_1024,6400,9.375,11.260,11.350,1.85,512,4,1024
2016-08-23 00:18:29,431,4_512_4_1024,6500,12.500,11.260,11.350,1.86,512,4,1024
2016-08-23 00:18:34,589,4_512_4_1024,6600,17.188,11.260,11.350,1.86,512,4,1024
2016-08-23 00:18:39,753,4_512_4_1024,6700,9.375,11.260,11.350,1.86,512,4,1024
2016-08-23 00:18:44,913,4_512_4_1024,6800,6.250,11.260,11.350,1.84,512,4,1024
2016-08-23 00:18:50,077,4_512_4_1024,6900,6.250,11.260,11.350,1.86,512,4,1024
2016-08-23 00:18:55,265,4_512_4_1024,7000,7.812,11.260,11.350,1.88,512,4,1024
2016-08-23 00:19:00,426,4_512_4_1024,7100,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:19:05,593,4_512_4_1024,7200,4.688,11.260,11.350,1.85,512,4,1024
2016-08-23 00:19:10,767,4_512_4_1024,7300,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:19:15,918,4_512_4_1024,7400,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:19:21,063,4_512_4_1024,7500,12.500,11.260,11.350,1.85,512,4,1024
2016-08-23 00:19:26,219,4_512_4_1024,7600,9.375,11.260,11.350,1.86,512,4,1024
2016-08-23 00:19:31,372,4_512_4_1024,7700,7.812,11.000,10.280,1.85,512,4,1024
2016-08-23 00:19:36,540,4_512_4_1024,7800,7.812,11.260,11.350,1.85,512,4,1024
2016-08-23 00:19:41,736,4_512_4_1024,7900,15.625,11.260,11.350,1.88,512,4,1024
2016-08-23 00:19:46,892,4_512_4_1024,8000,10.938,11.260,11.350,1.84,512,4,1024
2016-08-23 00:19:52,037,4_512_4_1024,8100,6.250,11.260,11.350,1.84,512,4,1024
2016-08-23 00:19:57,199,4_512_4_1024,8200,17.188,11.260,11.350,1.85,512,4,1024
2016-08-23 00:20:02,358,4_512_4_1024,8300,18.750,11.260,11.350,1.85,512,4,1024
2016-08-23 00:20:07,531,4_512_4_1024,8400,14.062,11.260,11.350,1.85,512,4,1024
2016-08-23 00:20:12,685,4_512_4_1024,8500,10.938,11.260,11.350,1.85,512,4,1024
2016-08-23 00:20:31,327,4_512_8_512,0,6.250,10.980,12.510,2.65,512,8,512
2016-08-23 00:20:36,506,4_512_8_512,100,18.750,11.260,11.350,1.85,512,8,512
2016-08-23 00:20:41,678,4_512_8_512,200,9.375,11.260,11.350,1.84,512,8,512
2016-08-23 00:20:46,846,4_512_8_512,300,9.375,11.260,11.350,1.84,512,8,512
2016-08-23 00:20:52,006,4_512_8_512,400,17.188,11.260,11.350,1.84,512,8,512
2016-08-23 00:20:57,175,4_512_8_512,500,12.500,11.260,11.350,1.84,512,8,512
2016-08-23 00:21:02,351,4_512_8_512,600,12.500,11.260,11.350,1.85,512,8,512
2016-08-23 00:21:07,511,4_512_8_512,700,6.250,9.760,10.320,1.84,512,8,512
2016-08-23 00:21:12,692,4_512_8_512,800,7.812,9.860,10.100,1.87,512,8,512
2016-08-23 00:21:17,862,4_512_8_512,900,9.375,11.260,11.350,1.85,512,8,512
2016-08-23 00:21:23,038,4_512_8_512,1000,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:21:28,208,4_512_8_512,1100,7.812,11.260,11.350,1.84,512,8,512
2016-08-23 00:21:33,378,4_512_8_512,1200,7.812,11.260,11.350,1.84,512,8,512
2016-08-23 00:21:38,537,4_512_8_512,1300,12.500,11.260,11.350,1.85,512,8,512
2016-08-23 00:21:43,712,4_512_8_512,1400,9.375,11.260,11.350,1.86,512,8,512
2016-08-23 00:21:48,901,4_512_8_512,1500,7.812,11.000,10.280,1.86,512,8,512
2016-08-23 00:21:54,068,4_512_8_512,1600,6.250,11.000,10.280,1.84,512,8,512
2016-08-23 00:21:59,237,4_512_8_512,1700,9.375,11.000,10.280,1.85,512,8,512
2016-08-23 00:22:04,397,4_512_8_512,1800,10.938,11.260,11.350,1.84,512,8,512
2016-08-23 00:22:09,564,4_512_8_512,1900,7.812,11.260,11.350,1.84,512,8,512
2016-08-23 00:22:14,738,4_512_8_512,2000,4.688,11.260,11.350,1.86,512,8,512
2016-08-23 00:22:19,916,4_512_8_512,2100,14.062,11.260,11.350,1.85,512,8,512
2016-08-23 00:22:25,071,4_512_8_512,2200,3.125,11.260,11.350,1.84,512,8,512
2016-08-23 00:22:30,238,4_512_8_512,2300,7.812,11.260,11.350,1.86,512,8,512
2016-08-23 00:22:35,405,4_512_8_512,2400,7.812,11.260,11.350,1.85,512,8,512
2016-08-23 00:22:40,557,4_512_8_512,2500,6.250,9.860,10.100,1.84,512,8,512
2016-08-23 00:22:45,733,4_512_8_512,2600,9.375,11.260,11.350,1.86,512,8,512
2016-08-23 00:22:50,891,4_512_8_512,2700,7.812,11.260,11.350,1.85,512,8,512
2016-08-23 00:22:56,055,4_512_8_512,2800,15.625,11.260,11.350,1.85,512,8,512
2016-08-23 00:23:01,229,4_512_8_512,2900,14.062,11.260,11.350,1.85,512,8,512
2016-08-23 00:23:06,401,4_512_8_512,3000,7.812,11.260,11.350,1.85,512,8,512
2016-08-23 00:23:11,583,4_512_8_512,3100,3.125,11.260,11.350,1.86,512,8,512
2016-08-23 00:23:16,752,4_512_8_512,3200,10.938,11.260,11.350,1.84,512,8,512
2016-08-23 00:23:21,920,4_512_8_512,3300,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:23:27,101,4_512_8_512,3400,12.500,11.000,10.280,1.86,512,8,512
2016-08-23 00:23:32,281,4_512_8_512,3500,10.938,11.260,11.350,1.87,512,8,512
2016-08-23 00:23:37,440,4_512_8_512,3600,7.812,11.260,11.350,1.84,512,8,512
2016-08-23 00:23:42,608,4_512_8_512,3700,9.375,11.260,11.350,1.84,512,8,512
2016-08-23 00:23:47,785,4_512_8_512,3800,9.375,11.260,11.350,1.85,512,8,512
2016-08-23 00:23:52,970,4_512_8_512,3900,7.812,11.260,11.350,1.86,512,8,512
2016-08-23 00:23:58,134,4_512_8_512,4000,6.250,11.260,11.350,1.85,512,8,512
2016-08-23 00:24:03,306,4_512_8_512,4100,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:24:08,475,4_512_8_512,4200,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:24:13,638,4_512_8_512,4300,17.188,11.000,10.280,1.85,512,8,512
2016-08-23 00:24:18,833,4_512_8_512,4400,9.375,11.260,11.350,1.86,512,8,512
2016-08-23 00:24:23,988,4_512_8_512,4500,9.375,11.260,11.350,1.83,512,8,512
2016-08-23 00:24:29,162,4_512_8_512,4600,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:24:34,325,4_512_8_512,4700,14.062,11.260,11.350,1.85,512,8,512
2016-08-23 00:24:39,496,4_512_8_512,4800,9.375,11.260,11.350,1.86,512,8,512
2016-08-23 00:24:44,659,4_512_8_512,4900,10.938,11.260,11.350,1.84,512,8,512
2016-08-23 00:24:49,829,4_512_8_512,5000,14.062,11.260,11.350,1.85,512,8,512
2016-08-23 00:24:55,000,4_512_8_512,5100,7.812,11.000,10.280,1.85,512,8,512
2016-08-23 00:25:00,154,4_512_8_512,5200,15.625,11.260,11.350,1.84,512,8,512
2016-08-23 00:25:05,353,4_512_8_512,5300,9.375,11.260,11.350,1.86,512,8,512
2016-08-23 00:25:10,527,4_512_8_512,5400,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:25:15,711,4_512_8_512,5500,7.812,11.260,11.350,1.86,512,8,512
2016-08-23 00:25:20,882,4_512_8_512,5600,7.812,11.260,11.350,1.85,512,8,512
2016-08-23 00:25:26,064,4_512_8_512,5700,9.375,11.260,11.350,1.85,512,8,512
2016-08-23 00:25:31,225,4_512_8_512,5800,4.688,11.260,11.350,1.84,512,8,512
2016-08-23 00:25:36,384,4_512_8_512,5900,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:25:41,564,4_512_8_512,6000,12.500,11.000,10.280,1.84,512,8,512
2016-08-23 00:25:46,715,4_512_8_512,6100,10.938,11.260,11.350,1.84,512,8,512
2016-08-23 00:25:51,913,4_512_8_512,6200,10.938,11.260,11.350,1.87,512,8,512
2016-08-23 00:25:57,078,4_512_8_512,6300,7.812,11.260,11.350,1.85,512,8,512
2016-08-23 00:26:02,256,4_512_8_512,6400,9.375,11.260,11.350,1.85,512,8,512
2016-08-23 00:26:07,416,4_512_8_512,6500,12.500,11.260,11.350,1.84,512,8,512
2016-08-23 00:26:12,594,4_512_8_512,6600,17.188,11.260,11.350,1.85,512,8,512
2016-08-23 00:26:17,756,4_512_8_512,6700,9.375,11.260,11.350,1.84,512,8,512
2016-08-23 00:26:22,913,4_512_8_512,6800,4.688,11.260,11.350,1.84,512,8,512
2016-08-23 00:26:28,078,4_512_8_512,6900,12.500,11.260,11.350,1.84,512,8,512
2016-08-23 00:26:33,245,4_512_8_512,7000,9.375,11.260,11.350,1.85,512,8,512
2016-08-23 00:26:38,429,4_512_8_512,7100,10.938,11.260,11.350,1.86,512,8,512
2016-08-23 00:26:43,613,4_512_8_512,7200,4.688,11.260,11.350,1.85,512,8,512
2016-08-23 00:26:48,769,4_512_8_512,7300,10.938,11.260,11.350,1.85,512,8,512
2016-08-23 00:26:53,931,4_512_8_512,7400,10.938,11.260,11.350,1.84,512,8,512
2016-08-23 00:26:59,109,4_512_8_512,7500,12.500,11.260,11.350,1.86,512,8,512
2016-08-23 00:27:04,274,4_512_8_512,7600,7.812,11.260,11.350,1.84,512,8,512
2016-08-23 00:27:09,435,4_512_8_512,7700,7.812,11.000,10.280,1.85,512,8,512
2016-08-23 00:27:14,593,4_512_8_512,7800,6.250,11.260,11.350,1.85,512,8,512
2016-08-23 00:27:19,746,4_512_8_512,7900,17.188,11.260,11.350,1.84,512,8,512
2016-08-23 00:27:24,923,4_512_8_512,8000,10.938,11.260,11.350,1.86,512,8,512
2016-08-23 00:27:30,096,4_512_8_512,8100,6.250,11.260,11.350,1.84,512,8,512
2016-08-23 00:27:35,244,4_512_8_512,8200,17.188,11.260,11.350,1.84,512,8,512
2016-08-23 00:27:40,405,4_512_8_512,8300,18.750,11.260,11.350,1.84,512,8,512
2016-08-23 00:27:45,574,4_512_8_512,8400,14.062,11.260,11.350,1.85,512,8,512
2016-08-23 00:27:50,737,4_512_8_512,8500,12.500,11.260,11.350,1.84,512,8,512
2016-08-23 00:28:09,374,4_512_8_1024,0,10.938,8.960,8.900,2.65,512,8,1024
2016-08-23 00:28:14,583,4_512_8_1024,100,15.625,11.260,11.350,1.88,512,8,1024
2016-08-23 00:28:19,783,4_512_8_1024,200,14.062,9.860,10.100,1.87,512,8,1024
2016-08-23 00:28:24,992,4_512_8_1024,300,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:28:30,221,4_512_8_1024,400,9.375,11.260,11.350,1.88,512,8,1024
2016-08-23 00:28:35,425,4_512_8_1024,500,15.625,10.020,9.580,1.87,512,8,1024
2016-08-23 00:28:40,621,4_512_8_1024,600,14.062,11.260,11.350,1.86,512,8,1024
2016-08-23 00:28:45,819,4_512_8_1024,700,6.250,9.860,10.100,1.87,512,8,1024
2016-08-23 00:28:51,040,4_512_8_1024,800,9.375,11.000,10.280,1.88,512,8,1024
2016-08-23 00:28:56,233,4_512_8_1024,900,14.062,11.260,11.350,1.86,512,8,1024
2016-08-23 00:29:01,450,4_512_8_1024,1000,7.812,9.860,10.100,1.88,512,8,1024
2016-08-23 00:29:06,646,4_512_8_1024,1100,6.250,9.900,10.090,1.86,512,8,1024
2016-08-23 00:29:11,843,4_512_8_1024,1200,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:29:17,068,4_512_8_1024,1300,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:29:22,271,4_512_8_1024,1400,10.938,11.260,11.350,1.87,512,8,1024
2016-08-23 00:29:27,462,4_512_8_1024,1500,17.188,11.000,10.280,1.86,512,8,1024
2016-08-23 00:29:32,685,4_512_8_1024,1600,17.188,11.000,10.280,1.88,512,8,1024
2016-08-23 00:29:37,901,4_512_8_1024,1700,10.938,11.000,10.280,1.87,512,8,1024
2016-08-23 00:29:43,106,4_512_8_1024,1800,6.250,11.260,11.350,1.87,512,8,1024
2016-08-23 00:29:48,336,4_512_8_1024,1900,6.250,11.260,11.350,1.9,512,8,1024
2016-08-23 00:29:53,554,4_512_8_1024,2000,7.812,9.760,10.320,1.87,512,8,1024
2016-08-23 00:29:58,754,4_512_8_1024,2100,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:30:03,962,4_512_8_1024,2200,12.500,11.260,11.350,1.88,512,8,1024
2016-08-23 00:30:09,176,4_512_8_1024,2300,12.500,11.260,11.350,1.88,512,8,1024
2016-08-23 00:30:14,385,4_512_8_1024,2400,6.250,11.260,11.350,1.88,512,8,1024
2016-08-23 00:30:19,598,4_512_8_1024,2500,7.812,9.860,10.100,1.87,512,8,1024
2016-08-23 00:30:24,813,4_512_8_1024,2600,4.688,9.860,10.100,1.88,512,8,1024
2016-08-23 00:30:30,005,4_512_8_1024,2700,7.812,11.260,11.350,1.87,512,8,1024
2016-08-23 00:30:35,217,4_512_8_1024,2800,17.188,11.260,11.350,1.88,512,8,1024
2016-08-23 00:30:40,427,4_512_8_1024,2900,12.500,11.260,11.350,1.86,512,8,1024
2016-08-23 00:30:45,638,4_512_8_1024,3000,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:30:50,853,4_512_8_1024,3100,4.688,11.260,11.350,1.87,512,8,1024
2016-08-23 00:30:56,057,4_512_8_1024,3200,14.062,11.260,11.350,1.87,512,8,1024
2016-08-23 00:31:01,249,4_512_8_1024,3300,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:31:06,456,4_512_8_1024,3400,14.062,11.000,10.280,1.88,512,8,1024
2016-08-23 00:31:11,669,4_512_8_1024,3500,17.188,11.260,11.350,1.87,512,8,1024
2016-08-23 00:31:16,879,4_512_8_1024,3600,14.062,11.260,11.350,1.87,512,8,1024
2016-08-23 00:31:22,102,4_512_8_1024,3700,9.375,11.260,11.350,1.89,512,8,1024
2016-08-23 00:31:27,306,4_512_8_1024,3800,10.938,11.260,11.350,1.86,512,8,1024
2016-08-23 00:31:32,496,4_512_8_1024,3900,9.375,11.260,11.350,1.86,512,8,1024
2016-08-23 00:31:37,719,4_512_8_1024,4000,6.250,11.260,11.350,1.87,512,8,1024
2016-08-23 00:31:42,912,4_512_8_1024,4100,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:31:48,112,4_512_8_1024,4200,17.188,11.260,11.350,1.88,512,8,1024
2016-08-23 00:31:53,329,4_512_8_1024,4300,12.500,11.000,10.280,1.87,512,8,1024
2016-08-23 00:31:58,530,4_512_8_1024,4400,10.938,11.260,11.350,1.88,512,8,1024
2016-08-23 00:32:03,740,4_512_8_1024,4500,6.250,11.260,11.350,1.88,512,8,1024
2016-08-23 00:32:08,959,4_512_8_1024,4600,10.938,11.260,11.350,1.89,512,8,1024
2016-08-23 00:32:14,156,4_512_8_1024,4700,10.938,11.260,11.350,1.87,512,8,1024
2016-08-23 00:32:19,354,4_512_8_1024,4800,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:32:24,587,4_512_8_1024,4900,10.938,11.260,11.350,1.87,512,8,1024
2016-08-23 00:32:29,795,4_512_8_1024,5000,14.062,11.260,11.350,1.87,512,8,1024
2016-08-23 00:32:34,993,4_512_8_1024,5100,7.812,11.000,10.280,1.87,512,8,1024
2016-08-23 00:32:40,189,4_512_8_1024,5200,7.812,11.260,11.350,1.87,512,8,1024
2016-08-23 00:32:45,397,4_512_8_1024,5300,14.062,11.260,11.350,1.88,512,8,1024
2016-08-23 00:32:50,584,4_512_8_1024,5400,10.938,11.260,11.350,1.86,512,8,1024
2016-08-23 00:32:55,817,4_512_8_1024,5500,6.250,11.260,11.350,1.88,512,8,1024
2016-08-23 00:33:01,027,4_512_8_1024,5600,7.812,11.260,11.350,1.87,512,8,1024
2016-08-23 00:33:06,233,4_512_8_1024,5700,10.938,11.260,11.350,1.88,512,8,1024
2016-08-23 00:33:11,428,4_512_8_1024,5800,6.250,11.260,11.350,1.87,512,8,1024
2016-08-23 00:33:16,628,4_512_8_1024,5900,15.625,11.260,11.350,1.87,512,8,1024
2016-08-23 00:33:21,848,4_512_8_1024,6000,14.062,11.000,10.280,1.88,512,8,1024
2016-08-23 00:33:27,065,4_512_8_1024,6100,18.750,11.260,11.350,1.87,512,8,1024
2016-08-23 00:33:32,277,4_512_8_1024,6200,10.938,11.260,11.350,1.87,512,8,1024
2016-08-23 00:33:37,465,4_512_8_1024,6300,9.375,11.260,11.350,1.87,512,8,1024
2016-08-23 00:33:42,681,4_512_8_1024,6400,9.375,11.260,11.350,1.89,512,8,1024
2016-08-23 00:33:47,876,4_512_8_1024,6500,12.500,11.260,11.350,1.86,512,8,1024
