,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
366,filter:12-conv1:512-conv2:8-fc:64-Momentum,1_epoch,12,512,8,64,1.76,10.28,288.206,98.3
367,filter:6-conv1:512-conv2:8-fc:32-Momentum,1_epoch,6,512,8,32,1.71,96.53,289.916,98.3
368,filter:2-conv1:1-conv2:32-fc:2-Momentum,1_epoch,2,1,32,2,0.206,33.07,290.122,98.3
369,filter:2-conv1:2-conv2:16-fc:256-Momentum,1_epoch,2,2,16,256,0.161,92.86,290.283,98.3
370,filter:8-conv1:1-conv2:256-fc:4-Momentum,1_epoch,8,1,256,4,0.286,40.21,290.569,98.3
371,filter:8-conv1:1-conv2:32-fc:128-Momentum,1_epoch,8,1,32,128,0.243,95.55,290.812,98.3
372,filter:14-conv1:4-conv2:256-fc:2-Momentum,1_epoch,14,4,256,2,0.443,10.28,291.255,98.3
373,filter:2-conv1:1-conv2:512-fc:64-Momentum,1_epoch,2,1,512,64,0.321,10.28,291.576,98.3
374,filter:4-conv1:32-conv2:16-fc:8-Momentum,1_epoch,4,32,16,8,0.236,94.27,291.812,98.3
375,filter:14-conv1:256-conv2:32-fc:4-Momentum,1_epoch,14,256,32,4,1.41,10.28,293.222,98.3
376,filter:2-conv1:1-conv2:4-fc:256-Momentum,1_epoch,2,1,4,256,0.326,92.4,293.548,98.3
377,filter:2-conv1:16-conv2:4-fc:32-Momentum,1_epoch,2,16,4,32,0.172,89.95,293.72,98.3
378,filter:12-conv1:1-conv2:128-fc:64-Momentum,1_epoch,12,1,128,64,0.262,94.42,293.982,98.3
379,filter:6-conv1:2-conv2:128-fc:4-Momentum,1_epoch,6,2,128,4,0.216,10.28,294.198,98.3
380,filter:4-conv1:4-conv2:16-fc:8-Momentum,1_epoch,4,4,16,8,0.152,91.57,294.35,98.3
381,filter:2-conv1:32-conv2:8-fc:1-Momentum,1_epoch,2,32,8,1,0.187,28.32,294.537,98.3
382,filter:6-conv1:16-conv2:4-fc:8-Momentum,1_epoch,6,16,4,8,0.42,89.98,294.957,98.3
383,filter:4-conv1:128-conv2:64-fc:128-Momentum,1_epoch,4,128,64,128,0.868,97.19,295.825,98.3
384,filter:2-conv1:2-conv2:16-fc:1-Momentum,1_epoch,2,2,16,1,0.162,25.25,295.987,98.3
385,filter:14-conv1:2-conv2:1-fc:2-Momentum,1_epoch,14,2,1,2,0.168,47.03,296.155,98.3
386,filter:12-conv1:128-conv2:128-fc:1-Momentum,1_epoch,12,128,128,1,0.936,10.28,297.091,98.3
387,filter:8-conv1:256-conv2:2-fc:2-Momentum,1_epoch,8,256,2,2,0.732,28.22,297.823,98.3
388,filter:4-conv1:32-conv2:1-fc:1-Momentum,1_epoch,4,32,1,1,0.209,25.99,298.032,98.3
389,filter:2-conv1:256-conv2:4-fc:512-Momentum,1_epoch,2,256,4,512,0.54,91.27,298.572,98.3
390,filter:8-conv1:16-conv2:1-fc:128-Momentum,1_epoch,8,16,1,128,0.181,95.8,298.753,98.3
391,filter:2-conv1:2-conv2:64-fc:64-Momentum,1_epoch,2,2,64,64,0.212,92.26,298.965,98.3
392,filter:2-conv1:8-conv2:1-fc:256-Momentum,1_epoch,2,8,1,256,0.212,89.48,299.177,98.3
393,filter:14-conv1:2-conv2:2-fc:4-Momentum,1_epoch,14,2,2,4,0.175,75.32,299.352,98.3
394,filter:4-conv1:16-conv2:128-fc:4-Momentum,1_epoch,4,16,128,4,0.248,23.21,299.6,98.3
395,filter:8-conv1:16-conv2:1-fc:64-Momentum,1_epoch,8,16,1,64,0.183,94.94,299.783,98.3
396,filter:6-conv1:64-conv2:2-fc:16-Momentum,1_epoch,6,64,2,16,0.288,94.15,300.071,98.3
397,filter:4-conv1:16-conv2:128-fc:16-Momentum,1_epoch,4,16,128,16,0.23,95.8,300.301,98.3
398,filter:8-conv1:4-conv2:256-fc:2-Momentum,1_epoch,8,4,256,2,0.435,23.95,300.736,98.3
399,filter:8-conv1:8-conv2:8-fc:16-Momentum,1_epoch,8,8,8,16,0.168,95.73,300.904,98.3
400,filter:4-conv1:256-conv2:128-fc:8-Momentum,1_epoch,4,256,128,8,1.12,10.28,302.024,98.3
401,filter:12-conv1:512-conv2:8-fc:128-Momentum,1_epoch,12,512,8,128,1.87,86.92,303.894,98.3
402,filter:6-conv1:256-conv2:4-fc:32-Momentum,1_epoch,6,256,4,32,0.752,95.6,304.646,98.3
403,filter:12-conv1:32-conv2:32-fc:16-Momentum,1_epoch,12,32,32,16,0.312,94.53,304.958,98.3
404,filter:2-conv1:2-conv2:512-fc:4-Momentum,1_epoch,2,2,512,4,0.48,10.28,305.438,98.3
405,filter:4-conv1:512-conv2:256-fc:512-Momentum,1_epoch,4,512,256,512,3.04,97.67,308.478,98.3
406,filter:4-conv1:1-conv2:8-fc:8-Momentum,1_epoch,4,1,8,8,0.18,88.62,308.658,98.3
407,filter:6-conv1:64-conv2:1-fc:8-Momentum,1_epoch,6,64,1,8,0.789,89.97,309.447,98.3
408,filter:6-conv1:2-conv2:64-fc:1-Momentum,1_epoch,6,2,64,1,0.288,24.0,309.735,98.3
409,filter:6-conv1:64-conv2:2-fc:256-Momentum,1_epoch,6,64,2,256,0.283,10.28,310.018,98.3
410,filter:2-conv1:64-conv2:8-fc:2-Momentum,1_epoch,2,64,8,2,0.803,51.2,310.821,98.3
411,filter:8-conv1:64-conv2:256-fc:1-Momentum,1_epoch,8,64,256,1,0.792,10.28,311.613,98.3
412,filter:14-conv1:2-conv2:64-fc:4-Momentum,1_epoch,14,2,64,4,0.244,44.12,311.857,98.3
413,filter:2-conv1:64-conv2:256-fc:256-Momentum,1_epoch,2,64,256,256,0.39,96.04,312.247,98.3
414,filter:8-conv1:512-conv2:64-fc:32-Momentum,1_epoch,8,512,64,32,1.97,10.28,314.217,98.3
415,filter:12-conv1:32-conv2:32-fc:4-Momentum,1_epoch,12,32,32,4,0.354,26.53,314.571,98.3
416,filter:2-conv1:256-conv2:32-fc:64-Momentum,1_epoch,2,256,32,64,0.615,95.95,315.186,98.3
417,filter:4-conv1:1-conv2:128-fc:1-Momentum,1_epoch,4,1,128,1,0.195,10.28,315.381,98.3
418,filter:14-conv1:16-conv2:2-fc:4-Momentum,1_epoch,14,16,2,4,0.218,63.37,315.599,98.3
419,filter:8-conv1:2-conv2:16-fc:16-Momentum,1_epoch,8,2,16,16,0.279,95.35,315.878,98.3
420,filter:6-conv1:32-conv2:2-fc:8-Momentum,1_epoch,6,32,2,8,0.364,92.01,316.242,98.3
421,filter:4-conv1:1-conv2:128-fc:64-Momentum,1_epoch,4,1,128,64,0.199,95.55,316.441,98.3
422,filter:8-conv1:512-conv2:128-fc:256-Momentum,1_epoch,8,512,128,256,2.41,10.28,318.851,98.3
423,filter:12-conv1:128-conv2:8-fc:64-Momentum,1_epoch,12,128,8,64,0.713,92.41,319.564,98.3
424,filter:12-conv1:8-conv2:512-fc:16-Momentum,1_epoch,12,8,512,16,0.86,10.28,320.424,98.3
425,filter:2-conv1:4-conv2:8-fc:128-Momentum,1_epoch,2,4,8,128,0.198,94.24,320.622,98.3
426,filter:2-conv1:8-conv2:128-fc:2-Momentum,1_epoch,2,8,128,2,0.264,10.28,320.886,98.3
427,filter:14-conv1:512-conv2:16-fc:128-Momentum,1_epoch,14,512,16,128,2.13,10.28,323.016,98.3
428,filter:12-conv1:32-conv2:64-fc:32-Momentum,1_epoch,12,32,64,32,0.325,93.13,323.341,98.3
429,filter:6-conv1:16-conv2:16-fc:16-Momentum,1_epoch,6,16,16,16,0.231,96.14,323.572,98.3
430,filter:4-conv1:128-conv2:512-fc:64-Momentum,1_epoch,4,128,512,64,1.43,93.23,325.002,98.3
431,filter:6-conv1:64-conv2:32-fc:8-Momentum,1_epoch,6,64,32,8,0.325,92.38,325.327,98.3
432,filter:2-conv1:512-conv2:8-fc:512-Momentum,1_epoch,2,512,8,512,1.43,92.08,326.757,98.3
433,filter:8-conv1:512-conv2:256-fc:16-Momentum,1_epoch,8,512,256,16,3.66,10.28,330.417,98.3
434,filter:6-conv1:16-conv2:1-fc:128-Momentum,1_epoch,6,16,1,128,0.194,94.41,330.611,98.3
435,filter:4-conv1:8-conv2:128-fc:16-Momentum,1_epoch,4,8,128,16,0.401,95.69,331.012,98.3
436,filter:6-conv1:32-conv2:1-fc:256-Momentum,1_epoch,6,32,1,256,0.224,95.53,331.236,98.3
437,filter:8-conv1:4-conv2:64-fc:1-Momentum,1_epoch,8,4,64,1,0.341,10.28,331.577,98.3
438,filter:6-conv1:1-conv2:16-fc:2-Momentum,1_epoch,6,1,16,2,0.157,36.63,331.734,98.3
439,filter:4-conv1:512-conv2:128-fc:512-Momentum,1_epoch,4,512,128,512,2.61,97.53,334.344,98.3
440,filter:12-conv1:128-conv2:1-fc:16-Momentum,1_epoch,12,128,1,16,0.588,92.61,334.932,98.3
441,filter:2-conv1:4-conv2:4-fc:2-Momentum,1_epoch,2,4,4,2,0.135,10.28,335.067,98.3
442,filter:14-conv1:256-conv2:8-fc:32-Momentum,1_epoch,14,256,8,32,1.17,92.35,336.237,98.3
443,filter:2-conv1:16-conv2:8-fc:4-Momentum,1_epoch,2,16,8,4,0.165,59.07,336.402,98.3
444,filter:14-conv1:16-conv2:2-fc:16-Momentum,1_epoch,14,16,2,16,0.213,94.94,336.615,98.3
445,filter:2-conv1:64-conv2:1-fc:16-Momentum,1_epoch,2,64,1,16,0.48,81.49,337.095,98.3
446,filter:2-conv1:512-conv2:32-fc:256-Momentum,1_epoch,2,512,32,256,1.11,97.02,338.205,98.3
447,filter:2-conv1:1-conv2:32-fc:8-Momentum,1_epoch,2,1,32,8,0.164,74.89,338.369,98.3
448,filter:6-conv1:2-conv2:4-fc:4-Momentum,1_epoch,6,2,4,4,0.193,76.48,338.562,98.3
449,filter:2-conv1:1-conv2:32-fc:16-Momentum,1_epoch,2,1,32,16,0.223,87.56,338.785,98.3
450,filter:4-conv1:16-conv2:1-fc:8-Momentum,1_epoch,4,16,1,8,0.479,79.51,339.264,98.3
451,filter:12-conv1:16-conv2:16-fc:512-Momentum,1_epoch,12,16,16,512,0.334,96.9,339.598,98.3
452,filter:2-conv1:32-conv2:2-fc:64-Momentum,1_epoch,2,32,2,64,0.196,91.63,339.794,98.3
453,filter:8-conv1:2-conv2:256-fc:16-Momentum,1_epoch,8,2,256,16,0.249,93.48,340.043,98.3
454,filter:8-conv1:128-conv2:128-fc:512-Momentum,1_epoch,8,128,128,512,0.935,96.59,340.978,98.3
455,filter:8-conv1:16-conv2:512-fc:512-Momentum,1_epoch,8,16,512,512,0.917,93.94,341.895,98.3
456,filter:6-conv1:16-conv2:32-fc:16-Momentum,1_epoch,6,16,32,16,0.24,96.37,342.135,98.3
457,filter:8-conv1:256-conv2:256-fc:1-Momentum,1_epoch,8,256,256,1,1.96,10.28,344.095,98.3
458,filter:12-conv1:256-conv2:1-fc:128-Momentum,1_epoch,12,256,1,128,0.964,93.08,345.059,98.3
459,filter:12-conv1:32-conv2:256-fc:256-Momentum,1_epoch,12,32,256,256,0.734,90.43,345.793,98.3
460,filter:12-conv1:4-conv2:256-fc:1-Momentum,1_epoch,12,4,256,1,0.497,10.28,346.29,98.3
461,filter:14-conv1:1-conv2:8-fc:16-Momentum,1_epoch,14,1,8,16,0.38,93.26,346.67,98.3
462,filter:12-conv1:64-conv2:512-fc:16-Momentum,1_epoch,12,64,512,16,1.49,10.28,348.16,98.3
463,filter:14-conv1:128-conv2:2-fc:128-Momentum,1_epoch,14,128,2,128,0.627,10.28,348.787,98.3
464,filter:4-conv1:4-conv2:4-fc:128-Momentum,1_epoch,4,4,4,128,0.131,95.75,348.918,98.3
465,filter:12-conv1:2-conv2:4-fc:4-Momentum,1_epoch,12,2,4,4,0.415,79.89,349.333,98.3
466,filter:6-conv1:2-conv2:8-fc:1-Momentum,1_epoch,6,2,8,1,0.143,23.66,349.476,98.3
467,filter:2-conv1:32-conv2:64-fc:256-Momentum,1_epoch,2,32,64,256,0.227,96.31,349.703,98.3
468,filter:12-conv1:256-conv2:2-fc:512-Momentum,1_epoch,12,256,2,512,0.915,10.28,350.618,98.3
469,filter:12-conv1:8-conv2:64-fc:16-Momentum,1_epoch,12,8,64,16,0.484,81.3,351.102,98.3
470,filter:12-conv1:2-conv2:1-fc:512-Momentum,1_epoch,12,2,1,512,0.173,95.15,351.275,98.3
471,filter:8-conv1:8-conv2:1-fc:8-Momentum,1_epoch,8,8,1,8,0.27,88.09,351.545,98.3
472,filter:4-conv1:16-conv2:1-fc:4-Momentum,1_epoch,4,16,1,4,0.27,67.44,351.815,98.3
473,filter:14-conv1:2-conv2:32-fc:64-Momentum,1_epoch,14,2,32,64,0.207,94.8,352.022,98.3
474,filter:6-conv1:32-conv2:32-fc:16-Momentum,1_epoch,6,32,32,16,0.258,96.41,352.28,98.3
475,filter:12-conv1:256-conv2:512-fc:2-Momentum,1_epoch,12,256,512,2,4.61,10.28,356.89,98.3
476,filter:2-conv1:16-conv2:32-fc:256-Momentum,1_epoch,2,16,32,256,0.174,95.88,357.064,98.3
477,filter:6-conv1:16-conv2:1-fc:256-Momentum,1_epoch,6,16,1,256,0.187,93.26,357.251,98.3
478,filter:8-conv1:4-conv2:4-fc:8-Momentum,1_epoch,8,4,4,8,0.468,92.03,357.719,98.3
479,filter:14-conv1:64-conv2:128-fc:8-Momentum,1_epoch,14,64,128,8,0.683,10.28,358.402,98.3
480,filter:14-conv1:512-conv2:32-fc:64-Momentum,1_epoch,14,512,32,64,2.33,10.28,360.732,98.3
481,filter:8-conv1:2-conv2:256-fc:256-Momentum,1_epoch,8,2,256,256,0.546,95.53,361.278,98.3
482,filter:8-conv1:4-conv2:16-fc:256-Momentum,1_epoch,8,4,16,256,0.168,97.16,361.446,98.3
483,filter:2-conv1:8-conv2:32-fc:2-Momentum,1_epoch,2,8,32,2,0.269,42.28,361.715,98.3
484,filter:4-conv1:2-conv2:1-fc:2-Momentum,1_epoch,4,2,1,2,0.127,42.77,361.842,98.3
485,filter:8-conv1:32-conv2:16-fc:512-Momentum,1_epoch,8,32,16,512,0.24,97.89,362.082,98.3
486,filter:4-conv1:8-conv2:512-fc:8-Momentum,1_epoch,4,8,512,8,0.363,10.28,362.445,98.3
487,filter:2-conv1:2-conv2:512-fc:128-Momentum,1_epoch,2,2,512,128,0.337,10.28,362.782,98.3
488,filter:2-conv1:256-conv2:64-fc:2-Momentum,1_epoch,2,256,64,2,0.609,52.19,363.391,98.3
489,filter:6-conv1:32-conv2:2-fc:2-Momentum,1_epoch,6,32,2,2,0.48,46.11,363.871,98.3
490,filter:12-conv1:256-conv2:512-fc:16-Momentum,1_epoch,12,256,512,16,4.53,10.28,368.401,98.3
491,filter:2-conv1:512-conv2:16-fc:512-Momentum,1_epoch,2,512,16,512,0.997,97.62,369.398,98.3
492,filter:4-conv1:64-conv2:4-fc:1-Momentum,1_epoch,4,64,4,1,0.49,25.47,369.888,98.3
493,filter:12-conv1:16-conv2:16-fc:8-Momentum,1_epoch,12,16,16,8,0.459,90.61,370.347,98.3
494,filter:8-conv1:64-conv2:4-fc:128-Momentum,1_epoch,8,64,4,128,0.333,95.88,370.68,98.3
495,filter:4-conv1:1-conv2:128-fc:2-Momentum,1_epoch,4,1,128,2,0.317,21.94,370.997,98.3
496,filter:14-conv1:4-conv2:256-fc:1-Momentum,1_epoch,14,4,256,1,0.626,10.28,371.623,98.3
497,filter:8-conv1:64-conv2:8-fc:128-Momentum,1_epoch,8,64,8,128,0.289,97.74,371.912,98.3
498,filter:4-conv1:8-conv2:8-fc:128-Momentum,1_epoch,4,8,8,128,0.159,96.99,372.071,98.3
499,filter:12-conv1:256-conv2:2-fc:128-Momentum,1_epoch,12,256,2,128,1.04,10.28,373.111,98.3
500,filter:2-conv1:128-conv2:32-fc:8-Momentum,1_epoch,2,128,32,8,0.384,86.08,373.495,98.3
