,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
235,filter:4-conv1:128-conv2:64-fc:128-Momentum,1_epoch,4,128,64,128,0.868,97.19,166.142,97.95
236,filter:14-conv1:128-conv2:128-fc:8-Momentum,1_epoch,14,128,128,8,1.21,10.28,167.352,97.95
237,filter:2-conv1:2-conv2:64-fc:64-Momentum,1_epoch,2,2,64,64,0.212,92.26,167.564,97.95
238,filter:4-conv1:64-conv2:128-fc:16-Momentum,1_epoch,4,64,128,16,0.573,92.07,168.137,97.95
239,filter:12-conv1:32-conv2:64-fc:16-Momentum,1_epoch,12,32,64,16,0.317,21.38,168.454,97.95
240,filter:14-conv1:256-conv2:16-fc:2-Momentum,1_epoch,14,256,16,2,1.25,10.28,169.704,97.95
241,filter:4-conv1:256-conv2:64-fc:16-Momentum,1_epoch,4,256,64,16,0.948,94.5,170.652,97.95
242,filter:6-conv1:2-conv2:512-fc:4-Momentum,1_epoch,6,2,512,4,0.404,43.57,171.056,97.95
243,filter:2-conv1:1-conv2:512-fc:256-Momentum,1_epoch,2,1,512,256,0.351,10.28,171.407,97.95
244,filter:2-conv1:512-conv2:4-fc:1-Momentum,1_epoch,2,512,4,1,1.15,23.68,172.557,97.95
245,filter:2-conv1:2-conv2:256-fc:256-Momentum,1_epoch,2,2,256,256,0.255,94.8,172.812,97.95
246,filter:6-conv1:32-conv2:512-fc:512-Momentum,1_epoch,6,32,512,512,1.04,97.26,173.852,97.95
247,filter:2-conv1:4-conv2:64-fc:64-Momentum,1_epoch,2,4,64,64,0.173,94.11,174.025,97.95
248,filter:6-conv1:64-conv2:1-fc:1-Momentum,1_epoch,6,64,1,1,0.388,24.06,174.413,97.95
249,filter:8-conv1:32-conv2:32-fc:256-Momentum,1_epoch,8,32,32,256,0.252,97.69,174.665,97.95
250,filter:2-conv1:16-conv2:8-fc:2-Momentum,1_epoch,2,16,8,2,0.276,23.94,174.941,97.95
251,filter:8-conv1:4-conv2:1-fc:32-Momentum,1_epoch,8,4,1,32,0.382,93.34,175.323,97.95
252,filter:6-conv1:16-conv2:64-fc:512-Momentum,1_epoch,6,16,64,512,0.339,98.1,175.662,98.1
253,filter:6-conv1:4-conv2:2-fc:256-Momentum,1_epoch,6,4,2,256,0.144,95.21,175.806,98.1
254,filter:6-conv1:2-conv2:128-fc:32-Momentum,1_epoch,6,2,128,32,0.315,96.18,176.121,98.1
255,filter:12-conv1:512-conv2:128-fc:4-Momentum,1_epoch,12,512,128,4,3.43,10.28,179.551,98.1
256,filter:4-conv1:2-conv2:16-fc:2-Momentum,1_epoch,4,2,16,2,0.194,45.52,179.745,98.1
257,filter:6-conv1:8-conv2:16-fc:32-Momentum,1_epoch,6,8,16,32,0.177,97.05,179.922,98.1
258,filter:2-conv1:16-conv2:128-fc:4-Momentum,1_epoch,2,16,128,4,0.38,66.02,180.302,98.1
259,filter:4-conv1:512-conv2:2-fc:1-Momentum,1_epoch,4,512,2,1,1.22,21.34,181.522,98.1
260,filter:8-conv1:4-conv2:1-fc:64-Momentum,1_epoch,8,4,1,64,0.157,92.9,181.679,98.1
261,filter:6-conv1:8-conv2:512-fc:1-Momentum,1_epoch,6,8,512,1,0.474,10.28,182.153,98.1
262,filter:8-conv1:64-conv2:1-fc:512-Momentum,1_epoch,8,64,1,512,0.454,95.56,182.607,98.1
263,filter:6-conv1:8-conv2:16-fc:1-Momentum,1_epoch,6,8,16,1,0.269,10.28,182.876,98.1
264,filter:8-conv1:16-conv2:64-fc:512-Momentum,1_epoch,8,16,64,512,0.369,98.04,183.245,98.1
265,filter:4-conv1:8-conv2:256-fc:4-Momentum,1_epoch,4,8,256,4,0.347,23.05,183.592,98.1
266,filter:12-conv1:32-conv2:16-fc:32-Momentum,1_epoch,12,32,16,32,0.336,96.61,183.928,98.1
267,filter:14-conv1:128-conv2:16-fc:256-Momentum,1_epoch,14,128,16,256,0.658,10.28,184.586,98.1
268,filter:2-conv1:64-conv2:64-fc:64-Momentum,1_epoch,2,64,64,64,0.278,95.88,184.864,98.1
269,filter:14-conv1:32-conv2:8-fc:8-Momentum,1_epoch,14,32,8,8,0.272,82.14,185.136,98.1
270,filter:6-conv1:32-conv2:16-fc:512-Momentum,1_epoch,6,32,16,512,0.316,98.03,185.452,98.1
271,filter:14-conv1:256-conv2:4-fc:4-Momentum,1_epoch,14,256,4,4,1.02,10.28,186.472,98.1
272,filter:14-conv1:4-conv2:8-fc:512-Momentum,1_epoch,14,4,8,512,0.202,94.99,186.674,98.1
273,filter:4-conv1:16-conv2:4-fc:8-Momentum,1_epoch,4,16,4,8,0.363,88.77,187.037,98.1
274,filter:8-conv1:16-conv2:8-fc:64-Momentum,1_epoch,8,16,8,64,0.181,96.85,187.218,98.1
275,filter:2-conv1:8-conv2:128-fc:128-Momentum,1_epoch,2,8,128,128,0.247,95.03,187.465,98.1
276,filter:2-conv1:8-conv2:32-fc:16-Momentum,1_epoch,2,8,32,16,0.262,89.75,187.727,98.1
277,filter:6-conv1:2-conv2:1-fc:128-Momentum,1_epoch,6,2,1,128,0.558,89.29,188.285,98.1
278,filter:14-conv1:256-conv2:256-fc:4-Momentum,1_epoch,14,256,256,4,3.23,10.28,191.515,98.1
279,filter:14-conv1:64-conv2:1-fc:4-Momentum,1_epoch,14,64,1,4,0.375,70.17,191.89,98.1
280,filter:8-conv1:4-conv2:8-fc:16-Momentum,1_epoch,8,4,8,16,0.167,95.33,192.057,98.1
281,filter:6-conv1:128-conv2:64-fc:64-Momentum,1_epoch,6,128,64,64,0.587,97.37,192.644,98.1
282,filter:4-conv1:256-conv2:128-fc:32-Momentum,1_epoch,4,256,128,32,1.46,96.78,194.104,98.1
283,filter:12-conv1:1-conv2:8-fc:512-Momentum,1_epoch,12,1,8,512,0.277,94.75,194.381,98.1
284,filter:4-conv1:8-conv2:128-fc:256-Momentum,1_epoch,4,8,128,256,0.368,97.35,194.749,98.1
285,filter:12-conv1:16-conv2:16-fc:16-Momentum,1_epoch,12,16,16,16,0.233,95.46,194.982,98.1
286,filter:8-conv1:4-conv2:256-fc:1-Momentum,1_epoch,8,4,256,1,0.336,10.28,195.318,98.1
287,filter:6-conv1:2-conv2:256-fc:8-Momentum,1_epoch,6,2,256,8,0.532,89.78,195.85,98.1
288,filter:14-conv1:512-conv2:64-fc:256-Momentum,1_epoch,14,512,64,256,2.87,10.28,198.72,98.1
289,filter:6-conv1:256-conv2:8-fc:128-Momentum,1_epoch,6,256,8,128,0.759,95.82,199.479,98.1
290,filter:12-conv1:8-conv2:4-fc:64-Momentum,1_epoch,12,8,4,64,0.314,96.6,199.793,98.1
291,filter:4-conv1:16-conv2:2-fc:32-Momentum,1_epoch,4,16,2,32,0.167,94.81,199.96,98.1
292,filter:8-conv1:64-conv2:64-fc:16-Momentum,1_epoch,8,64,64,16,0.385,91.04,200.345,98.1
293,filter:8-conv1:2-conv2:32-fc:64-Momentum,1_epoch,8,2,32,64,0.165,96.21,200.51,98.1
294,filter:12-conv1:1-conv2:64-fc:2-Momentum,1_epoch,12,1,64,2,0.201,47.43,200.711,98.1
295,filter:12-conv1:1-conv2:256-fc:64-Momentum,1_epoch,12,1,256,64,0.294,90.7,201.005,98.1
296,filter:6-conv1:256-conv2:256-fc:512-Momentum,1_epoch,6,256,256,512,1.87,97.14,202.875,98.1
297,filter:14-conv1:1-conv2:4-fc:8-Momentum,1_epoch,14,1,4,8,0.168,87.99,203.043,98.1
298,filter:8-conv1:256-conv2:128-fc:16-Momentum,1_epoch,8,256,128,16,1.35,10.28,204.393,98.1
299,filter:2-conv1:256-conv2:128-fc:512-Momentum,1_epoch,2,256,128,512,0.861,97.36,205.254,98.1
300,filter:12-conv1:256-conv2:128-fc:256-Momentum,1_epoch,12,256,128,256,1.7,10.28,206.954,98.1
301,filter:4-conv1:64-conv2:2-fc:2-Momentum,1_epoch,4,64,2,2,0.361,42.82,207.315,98.1
302,filter:8-conv1:512-conv2:128-fc:1-Momentum,1_epoch,8,512,128,1,2.45,10.28,209.765,98.1
303,filter:14-conv1:2-conv2:16-fc:4-Momentum,1_epoch,14,2,16,4,0.346,79.94,210.111,98.1
304,filter:6-conv1:64-conv2:64-fc:32-Momentum,1_epoch,6,64,64,32,0.387,97.24,210.498,98.1
305,filter:4-conv1:32-conv2:4-fc:8-Momentum,1_epoch,4,32,4,8,0.199,90.73,210.697,98.1
306,filter:8-conv1:8-conv2:2-fc:512-Momentum,1_epoch,8,8,2,512,0.333,95.51,211.03,98.1
307,filter:2-conv1:128-conv2:16-fc:8-Momentum,1_epoch,2,128,16,8,0.376,86.79,211.406,98.1
308,filter:14-conv1:512-conv2:512-fc:32-Momentum,1_epoch,14,512,512,32,11.0,10.28,222.406,98.1
309,filter:8-conv1:8-conv2:128-fc:4-Momentum,1_epoch,8,8,128,4,0.292,10.28,222.698,98.1
310,filter:8-conv1:32-conv2:64-fc:8-Momentum,1_epoch,8,32,64,8,0.315,85.74,223.013,98.1
311,filter:14-conv1:8-conv2:32-fc:256-Momentum,1_epoch,14,8,32,256,0.322,96.56,223.335,98.1
312,filter:2-conv1:128-conv2:64-fc:512-Momentum,1_epoch,2,128,64,512,0.416,97.22,223.751,98.1
313,filter:4-conv1:64-conv2:1-fc:512-Momentum,1_epoch,4,64,1,512,0.482,94.6,224.233,98.1
314,filter:8-conv1:4-conv2:512-fc:1-Momentum,1_epoch,8,4,512,1,0.52,10.28,224.753,98.1
315,filter:6-conv1:64-conv2:32-fc:32-Momentum,1_epoch,6,64,32,32,0.748,96.92,225.501,98.1
316,filter:12-conv1:32-conv2:2-fc:4-Momentum,1_epoch,12,32,2,4,0.314,76.21,225.815,98.1
317,filter:4-conv1:1-conv2:128-fc:16-Momentum,1_epoch,4,1,128,16,0.353,90.36,226.168,98.1
318,filter:14-conv1:256-conv2:128-fc:8-Momentum,1_epoch,14,256,128,8,2.17,10.28,228.338,98.1
319,filter:4-conv1:8-conv2:4-fc:512-Momentum,1_epoch,4,8,4,512,0.158,94.86,228.496,98.1
320,filter:2-conv1:4-conv2:4-fc:32-Momentum,1_epoch,2,4,4,32,0.205,89.69,228.701,98.1
321,filter:6-conv1:4-conv2:8-fc:16-Momentum,1_epoch,6,4,8,16,0.154,94.61,228.855,98.1
322,filter:14-conv1:4-conv2:16-fc:1-Momentum,1_epoch,14,4,16,1,0.191,10.28,229.046,98.1
323,filter:6-conv1:8-conv2:2-fc:256-Momentum,1_epoch,6,8,2,256,0.181,95.21,229.227,98.1
324,filter:2-conv1:256-conv2:512-fc:1-Momentum,1_epoch,2,256,512,1,1.22,10.28,230.447,98.1
325,filter:2-conv1:4-conv2:64-fc:256-Momentum,1_epoch,2,4,64,256,0.275,95.5,230.722,98.1
326,filter:6-conv1:16-conv2:16-fc:2-Momentum,1_epoch,6,16,16,2,0.214,39.95,230.936,98.1
327,filter:4-conv1:1-conv2:4-fc:128-Momentum,1_epoch,4,1,4,128,0.225,94.18,231.161,98.1
328,filter:4-conv1:8-conv2:512-fc:4-Momentum,1_epoch,4,8,512,4,0.43,10.28,231.591,98.1
329,filter:6-conv1:32-conv2:32-fc:4-Momentum,1_epoch,6,32,32,4,0.382,23.56,231.973,98.1
330,filter:2-conv1:512-conv2:2-fc:128-Momentum,1_epoch,2,512,2,128,0.975,93.21,232.948,98.1
331,filter:4-conv1:256-conv2:512-fc:256-Momentum,1_epoch,4,256,512,256,2.66,10.28,235.608,98.1
332,filter:8-conv1:64-conv2:64-fc:64-Momentum,1_epoch,8,64,64,64,0.435,97.38,236.043,98.1
333,filter:14-conv1:4-conv2:1-fc:256-Momentum,1_epoch,14,4,1,256,0.311,94.66,236.354,98.1
334,filter:8-conv1:2-conv2:64-fc:512-Momentum,1_epoch,8,2,64,512,0.503,96.59,236.857,98.1
335,filter:12-conv1:2-conv2:64-fc:2-Momentum,1_epoch,12,2,64,2,0.229,46.52,237.086,98.1
336,filter:6-conv1:16-conv2:2-fc:32-Momentum,1_epoch,6,16,2,32,0.196,95.59,237.282,98.1
337,filter:6-conv1:2-conv2:128-fc:4-Momentum,1_epoch,6,2,128,4,0.216,10.28,237.498,98.1
338,filter:8-conv1:1-conv2:128-fc:512-Momentum,1_epoch,8,1,128,512,0.255,95.49,237.753,98.1
339,filter:8-conv1:128-conv2:16-fc:1-Momentum,1_epoch,8,128,16,1,0.689,10.28,238.442,98.1
340,filter:12-conv1:16-conv2:32-fc:64-Momentum,1_epoch,12,16,32,64,0.29,97.21,238.732,98.1
341,filter:12-conv1:512-conv2:32-fc:16-Momentum,1_epoch,12,512,32,16,2.04,10.28,240.772,98.1
342,filter:2-conv1:256-conv2:16-fc:256-Momentum,1_epoch,2,256,16,256,0.59,96.04,241.362,98.1
343,filter:6-conv1:16-conv2:64-fc:32-Momentum,1_epoch,6,16,64,32,0.292,96.88,241.654,98.1
344,filter:4-conv1:512-conv2:16-fc:512-Momentum,1_epoch,4,512,16,512,1.33,96.26,242.984,98.1
345,filter:12-conv1:32-conv2:2-fc:128-Momentum,1_epoch,12,32,2,128,0.239,95.42,243.223,98.1
346,filter:8-conv1:64-conv2:16-fc:4-Momentum,1_epoch,8,64,16,4,0.511,78.18,243.734,98.1
347,filter:14-conv1:8-conv2:4-fc:1-Momentum,1_epoch,14,8,4,1,0.197,21.46,243.931,98.1
348,filter:6-conv1:16-conv2:512-fc:256-Momentum,1_epoch,6,16,512,256,0.702,96.09,244.633,98.1
349,filter:2-conv1:4-conv2:128-fc:512-Momentum,1_epoch,2,4,128,512,0.244,95.56,244.877,98.1
350,filter:2-conv1:512-conv2:32-fc:256-Momentum,1_epoch,2,512,32,256,1.11,97.02,245.987,98.1
351,filter:2-conv1:128-conv2:1-fc:64-Momentum,1_epoch,2,128,1,64,0.334,88.15,246.321,98.1
352,filter:2-conv1:8-conv2:256-fc:512-Momentum,1_epoch,2,8,256,512,0.394,10.28,246.715,98.1
353,filter:12-conv1:128-conv2:256-fc:4-Momentum,1_epoch,12,128,256,4,1.31,10.28,248.025,98.1
354,filter:2-conv1:64-conv2:4-fc:256-Momentum,1_epoch,2,64,4,256,0.253,94.67,248.278,98.1
355,filter:6-conv1:16-conv2:256-fc:512-Momentum,1_epoch,6,16,256,512,0.464,97.38,248.742,98.1
356,filter:14-conv1:256-conv2:2-fc:32-Momentum,1_epoch,14,256,2,32,1.19,10.28,249.932,98.1
357,filter:2-conv1:4-conv2:8-fc:2-Momentum,1_epoch,2,4,8,2,0.176,25.83,250.108,98.1
358,filter:8-conv1:1-conv2:128-fc:64-Momentum,1_epoch,8,1,128,64,0.203,94.81,250.311,98.1
359,filter:14-conv1:1-conv2:2-fc:32-Momentum,1_epoch,14,1,2,32,0.164,92.32,250.475,98.1
360,filter:8-conv1:512-conv2:32-fc:64-Momentum,1_epoch,8,512,32,64,1.7,96.15,252.175,98.1
361,filter:14-conv1:32-conv2:128-fc:256-Momentum,1_epoch,14,32,128,256,0.472,93.88,252.647,98.1
362,filter:8-conv1:64-conv2:512-fc:4-Momentum,1_epoch,8,64,512,4,1.36,10.28,254.007,98.1
363,filter:2-conv1:64-conv2:2-fc:64-Momentum,1_epoch,2,64,2,64,0.259,92.32,254.266,98.1
364,filter:8-conv1:32-conv2:1-fc:8-Momentum,1_epoch,8,32,1,8,0.202,88.38,254.468,98.1
365,filter:14-conv1:2-conv2:32-fc:8-Momentum,1_epoch,14,2,32,8,0.2,91.32,254.668,98.1
366,filter:12-conv1:16-conv2:512-fc:8-Momentum,1_epoch,12,16,512,8,0.954,10.28,255.622,98.1
367,filter:4-conv1:128-conv2:64-fc:4-Momentum,1_epoch,4,128,64,4,0.613,51.66,256.235,98.1
368,filter:14-conv1:4-conv2:2-fc:16-Momentum,1_epoch,14,4,2,16,0.222,93.87,256.457,98.1
369,filter:14-conv1:512-conv2:512-fc:16-Momentum,1_epoch,14,512,512,16,11.1,10.28,267.557,98.1
370,filter:14-conv1:8-conv2:32-fc:16-Momentum,1_epoch,14,8,32,16,0.234,94.08,267.791,98.1
371,filter:4-conv1:64-conv2:16-fc:2-Momentum,1_epoch,4,64,16,2,0.416,49.3,268.207,98.1
372,filter:14-conv1:32-conv2:256-fc:128-Momentum,1_epoch,14,32,256,128,0.695,83.12,268.902,98.1
373,filter:2-conv1:32-conv2:32-fc:32-Momentum,1_epoch,2,32,32,32,0.307,94.47,269.209,98.1
374,filter:6-conv1:32-conv2:32-fc:16-Momentum,1_epoch,6,32,32,16,0.258,96.41,269.467,98.1
375,filter:8-conv1:2-conv2:128-fc:2-Momentum,1_epoch,8,2,128,2,0.229,41.88,269.696,98.1
376,filter:4-conv1:16-conv2:256-fc:32-Momentum,1_epoch,4,16,256,32,0.305,97.18,270.001,98.1
377,filter:12-conv1:64-conv2:512-fc:128-Momentum,1_epoch,12,64,512,128,1.62,10.28,271.621,98.1
378,filter:14-conv1:8-conv2:8-fc:64-Momentum,1_epoch,14,8,8,64,0.216,96.73,271.837,98.1
379,filter:12-conv1:8-conv2:4-fc:1-Momentum,1_epoch,12,8,4,1,0.551,10.28,272.388,98.1
380,filter:14-conv1:256-conv2:512-fc:512-Momentum,1_epoch,14,256,512,512,5.51,9.8,277.898,98.1
381,filter:4-conv1:64-conv2:2-fc:256-Momentum,1_epoch,4,64,2,256,0.331,96.91,278.229,98.1
382,filter:2-conv1:512-conv2:128-fc:4-Momentum,1_epoch,2,512,128,4,1.24,22.74,279.469,98.1
383,filter:2-conv1:8-conv2:8-fc:1-Momentum,1_epoch,2,8,8,1,0.146,24.38,279.615,98.1
384,filter:4-conv1:1-conv2:16-fc:32-Momentum,1_epoch,4,1,16,32,0.147,94.57,279.762,98.1
385,filter:6-conv1:32-conv2:2-fc:128-Momentum,1_epoch,6,32,2,128,0.319,96.13,280.081,98.1
386,filter:12-conv1:16-conv2:32-fc:512-Momentum,1_epoch,12,16,32,512,0.25,97.22,280.331,98.1
387,filter:4-conv1:256-conv2:512-fc:512-Momentum,1_epoch,4,256,512,512,2.89,97.42,283.221,98.1
388,filter:4-conv1:2-conv2:1-fc:4-Momentum,1_epoch,4,2,1,4,0.142,62.11,283.363,98.1
389,filter:6-conv1:1-conv2:16-fc:512-Momentum,1_epoch,6,1,16,512,0.162,95.81,283.525,98.1
390,filter:14-conv1:32-conv2:4-fc:16-Momentum,1_epoch,14,32,4,16,0.416,95.6,283.941,98.1
391,filter:12-conv1:8-conv2:16-fc:64-Momentum,1_epoch,12,8,16,64,0.201,95.7,284.142,98.1
392,filter:12-conv1:128-conv2:32-fc:64-Momentum,1_epoch,12,128,32,64,0.607,95.55,284.749,98.1
393,filter:6-conv1:256-conv2:512-fc:32-Momentum,1_epoch,6,256,512,32,3.11,10.28,287.859,98.1
394,filter:14-conv1:128-conv2:2-fc:8-Momentum,1_epoch,14,128,2,8,0.609,69.31,288.468,98.1
395,filter:12-conv1:512-conv2:8-fc:64-Momentum,1_epoch,12,512,8,64,1.76,10.28,290.228,98.1
396,filter:8-conv1:4-conv2:256-fc:2-Momentum,1_epoch,8,4,256,2,0.435,23.95,290.663,98.1
397,filter:2-conv1:16-conv2:64-fc:256-Momentum,1_epoch,2,16,64,256,0.2,96.0,290.863,98.1
398,filter:2-conv1:4-conv2:256-fc:64-Momentum,1_epoch,2,4,256,64,0.395,92.31,291.258,98.1
399,filter:12-conv1:64-conv2:4-fc:256-Momentum,1_epoch,12,64,4,256,0.334,10.28,291.592,98.1
400,filter:12-conv1:256-conv2:8-fc:64-Momentum,1_epoch,12,256,8,64,0.862,93.59,292.454,98.1
401,filter:8-conv1:256-conv2:16-fc:128-Momentum,1_epoch,8,256,16,128,0.776,96.92,293.23,98.1
402,filter:2-conv1:128-conv2:16-fc:1-Momentum,1_epoch,2,128,16,1,0.476,28.06,293.706,98.1
403,filter:12-conv1:2-conv2:32-fc:1-Momentum,1_epoch,12,2,32,1,0.2,24.49,293.906,98.1
404,filter:12-conv1:64-conv2:2-fc:8-Momentum,1_epoch,12,64,2,8,0.323,89.97,294.229,98.1
405,filter:4-conv1:512-conv2:32-fc:1-Momentum,1_epoch,4,512,32,1,1.39,10.28,295.619,98.1
406,filter:2-conv1:8-conv2:8-fc:16-Momentum,1_epoch,2,8,8,16,0.147,86.85,295.766,98.1
407,filter:14-conv1:128-conv2:1-fc:4-Momentum,1_epoch,14,128,1,4,0.709,76.07,296.475,98.1
408,filter:12-conv1:512-conv2:256-fc:32-Momentum,1_epoch,12,512,256,32,5.48,10.28,301.955,98.1
409,filter:12-conv1:1-conv2:128-fc:256-Momentum,1_epoch,12,1,128,256,0.239,92.25,302.194,98.1
410,filter:2-conv1:256-conv2:32-fc:32-Momentum,1_epoch,2,256,32,32,0.823,95.54,303.017,98.1
411,filter:6-conv1:4-conv2:256-fc:64-Momentum,1_epoch,6,4,256,64,0.451,96.69,303.468,98.1
412,filter:2-conv1:32-conv2:8-fc:1-Momentum,1_epoch,2,32,8,1,0.187,28.32,303.655,98.1
413,filter:12-conv1:1-conv2:32-fc:32-Momentum,1_epoch,12,1,32,32,0.283,93.03,303.938,98.1
414,filter:14-conv1:64-conv2:16-fc:2-Momentum,1_epoch,14,64,16,2,0.407,10.28,304.345,98.1
415,filter:4-conv1:1-conv2:256-fc:2-Momentum,1_epoch,4,1,256,2,0.335,22.42,304.68,98.1
416,filter:12-conv1:8-conv2:8-fc:16-Momentum,1_epoch,12,8,8,16,0.293,94.62,304.973,98.1
417,filter:2-conv1:64-conv2:1-fc:2-Momentum,1_epoch,2,64,1,2,0.233,39.05,305.206,98.1
418,filter:12-conv1:512-conv2:16-fc:1-Momentum,1_epoch,12,512,16,1,1.84,10.28,307.046,98.1
419,filter:14-conv1:64-conv2:4-fc:128-Momentum,1_epoch,14,64,4,128,0.391,96.33,307.437,98.1
420,filter:8-conv1:2-conv2:128-fc:8-Momentum,1_epoch,8,2,128,8,0.202,88.49,307.639,98.1
421,filter:6-conv1:8-conv2:4-fc:1-Momentum,1_epoch,6,8,4,1,0.289,25.25,307.928,98.1
422,filter:6-conv1:256-conv2:2-fc:256-Momentum,1_epoch,6,256,2,256,0.793,10.28,308.721,98.1
423,filter:14-conv1:256-conv2:2-fc:512-Momentum,1_epoch,14,256,2,512,1.04,10.28,309.761,98.1
424,filter:4-conv1:64-conv2:64-fc:128-Momentum,1_epoch,4,64,64,128,0.528,97.79,310.289,98.1
425,filter:4-conv1:1-conv2:512-fc:32-Momentum,1_epoch,4,1,512,32,0.641,91.09,310.93,98.1
426,filter:2-conv1:128-conv2:256-fc:1-Momentum,1_epoch,2,128,256,1,0.628,10.28,311.558,98.1
427,filter:8-conv1:128-conv2:2-fc:16-Momentum,1_epoch,8,128,2,16,0.64,94.45,312.198,98.1
428,filter:8-conv1:256-conv2:16-fc:4-Momentum,1_epoch,8,256,16,4,0.983,10.28,313.181,98.1
429,filter:12-conv1:256-conv2:64-fc:512-Momentum,1_epoch,12,256,64,512,1.29,10.28,314.471,98.1
430,filter:14-conv1:64-conv2:4-fc:1-Momentum,1_epoch,14,64,4,1,0.614,10.28,315.085,98.1
431,filter:6-conv1:16-conv2:2-fc:128-Momentum,1_epoch,6,16,2,128,0.186,96.17,315.271,98.1
432,filter:8-conv1:32-conv2:2-fc:1-Momentum,1_epoch,8,32,2,1,0.471,28.96,315.742,98.1
433,filter:12-conv1:4-conv2:128-fc:1-Momentum,1_epoch,12,4,128,1,0.567,10.28,316.309,98.1
434,filter:14-conv1:128-conv2:16-fc:512-Momentum,1_epoch,14,128,16,512,0.752,10.28,317.061,98.1
435,filter:6-conv1:2-conv2:4-fc:4-Momentum,1_epoch,6,2,4,4,0.193,76.48,317.254,98.1
436,filter:8-conv1:32-conv2:256-fc:8-Momentum,1_epoch,8,32,256,8,0.542,10.28,317.796,98.1
437,filter:4-conv1:2-conv2:64-fc:512-Momentum,1_epoch,4,2,64,512,0.428,96.14,318.224,98.1
438,filter:12-conv1:8-conv2:256-fc:4-Momentum,1_epoch,12,8,256,4,0.535,10.28,318.759,98.1
439,filter:12-conv1:64-conv2:16-fc:16-Momentum,1_epoch,12,64,16,16,0.353,93.5,319.112,98.1
440,filter:6-conv1:64-conv2:8-fc:32-Momentum,1_epoch,6,64,8,32,0.288,97.26,319.4,98.1
441,filter:4-conv1:32-conv2:1-fc:1-Momentum,1_epoch,4,32,1,1,0.209,25.99,319.609,98.1
442,filter:6-conv1:2-conv2:256-fc:1-Momentum,1_epoch,6,2,256,1,0.35,25.35,319.959,98.1
443,filter:2-conv1:8-conv2:2-fc:128-Momentum,1_epoch,2,8,2,128,0.157,92.9,320.116,98.1
444,filter:2-conv1:16-conv2:64-fc:8-Momentum,1_epoch,2,16,64,8,0.477,85.73,320.593,98.1
445,filter:2-conv1:256-conv2:64-fc:16-Momentum,1_epoch,2,256,64,16,0.667,94.34,321.26,98.1
446,filter:4-conv1:32-conv2:128-fc:2-Momentum,1_epoch,4,32,128,2,0.567,22.24,321.827,98.1
447,filter:8-conv1:1-conv2:64-fc:8-Momentum,1_epoch,8,1,64,8,0.477,90.84,322.304,98.1
448,filter:4-conv1:32-conv2:4-fc:64-Momentum,1_epoch,4,32,4,64,0.207,95.78,322.511,98.1
449,filter:2-conv1:16-conv2:8-fc:128-Momentum,1_epoch,2,16,8,128,0.261,92.06,322.772,98.1
450,filter:6-conv1:16-conv2:8-fc:1-Momentum,1_epoch,6,16,8,1,0.293,26.97,323.065,98.1
451,filter:8-conv1:32-conv2:512-fc:4-Momentum,1_epoch,8,32,512,4,0.857,10.28,323.922,98.1
452,filter:8-conv1:32-conv2:1-fc:512-Momentum,1_epoch,8,32,1,512,0.209,10.28,324.131,98.1
453,filter:6-conv1:32-conv2:128-fc:4-Momentum,1_epoch,6,32,128,4,0.364,10.28,324.495,98.1
454,filter:6-conv1:256-conv2:8-fc:4-Momentum,1_epoch,6,256,8,4,0.718,67.09,325.213,98.1
455,filter:2-conv1:32-conv2:4-fc:512-Momentum,1_epoch,2,32,4,512,0.233,92.9,325.446,98.1
456,filter:6-conv1:512-conv2:4-fc:256-Momentum,1_epoch,6,512,4,256,1.27,10.28,326.716,98.1
457,filter:6-conv1:128-conv2:256-fc:4-Momentum,1_epoch,6,128,256,4,1.17,10.28,327.886,98.1
458,filter:6-conv1:1-conv2:512-fc:32-Momentum,1_epoch,6,1,512,32,0.776,91.94,328.662,98.1
459,filter:8-conv1:64-conv2:128-fc:4-Momentum,1_epoch,8,64,128,4,0.586,21.31,329.248,98.1
460,filter:2-conv1:32-conv2:32-fc:256-Momentum,1_epoch,2,32,32,256,0.237,95.9,329.485,98.1
461,filter:4-conv1:2-conv2:32-fc:32-Momentum,1_epoch,4,2,32,32,0.437,95.57,329.922,98.1
462,filter:4-conv1:64-conv2:16-fc:512-Momentum,1_epoch,4,64,16,512,0.368,98.19,330.29,98.19
463,filter:6-conv1:256-conv2:32-fc:64-Momentum,1_epoch,6,256,32,64,0.855,97.52,331.145,98.19
464,filter:6-conv1:32-conv2:1-fc:4-Momentum,1_epoch,6,32,1,4,0.303,78.24,331.448,98.19
465,filter:6-conv1:64-conv2:128-fc:64-Momentum,1_epoch,6,64,128,64,0.53,97.49,331.978,98.19
466,filter:6-conv1:8-conv2:16-fc:2-Momentum,1_epoch,6,8,16,2,0.283,57.3,332.261,98.19
467,filter:4-conv1:4-conv2:32-fc:8-Momentum,1_epoch,4,4,32,8,0.161,94.25,332.422,98.19
468,filter:2-conv1:16-conv2:256-fc:4-Momentum,1_epoch,2,16,256,4,0.279,47.13,332.701,98.19
469,filter:12-conv1:1-conv2:4-fc:4-Momentum,1_epoch,12,1,4,4,0.269,78.07,332.97,98.19
470,filter:6-conv1:128-conv2:64-fc:32-Momentum,1_epoch,6,128,64,32,0.577,97.32,333.547,98.19
